gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000235347,0.365058166,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000235349,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235351,1.767013864,-0.530925533,0.536775378,-0.989101875,0.3226133,NA
ENSG00000235354,6.015069083,-0.063173414,0.592114078,-0.106691288,0.915033894,0.9796232
ENSG00000235357,0.935991635,0.139092803,0.422845561,0.328944692,0.742197493,NA
ENSG00000235363,168.3316979,0.27026337,0.288093767,0.93810905,0.348188371,0.759115446
ENSG00000235368,0.314462437,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235369,1.183360529,0.019028308,0.400758081,0.047480784,0.962130045,NA
ENSG00000235370,12.08994178,-0.879038616,0.585264043,-1.501952198,0.133109455,0.523397413
ENSG00000235371,28.44685921,-0.047439777,0.479104579,-0.099017582,0.92112431,0.98135504
ENSG00000235373,2.583461809,0.111349365,0.573998034,0.193989106,0.846184412,NA
ENSG00000235374,22.65766654,0.411266557,0.490706798,0.838110576,0.401968604,0.796058461
ENSG00000235376,108.7516045,-0.068149619,0.299898163,-0.227242534,0.820235155,0.954975811
ENSG00000235381,23.62533964,0.108104195,0.502230001,0.215248382,0.829573671,0.958135199
ENSG00000235385,253.4551857,-1.478139055,0.607136431,-2.434607742,NA,NA
ENSG00000235387,0.445675674,-0.224653581,0.3327064,-0.675230716,0.499529195,NA
ENSG00000235397,5.492709911,0.365637677,0.606056116,0.603306636,0.546304719,0.873841843
ENSG00000235399,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235400,22.87834657,0.220537255,0.47894422,0.460465429,0.645182181,0.906821476
ENSG00000235408,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235411,60.31331217,0.502262808,0.359896103,1.395577232,0.162841843,0.572950401
ENSG00000235413,2.531374112,0.555522579,0.584099115,0.951075879,0.341565859,NA
ENSG00000235414,1.608419627,0.204071391,0.428777672,0.475937541,0.634118876,NA
ENSG00000235416,0.30706676,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235419,2.983992876,-0.295511867,0.591569407,-0.499538791,0.617399866,NA
ENSG00000235422,0.325824102,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235423,77.02258922,-0.323877203,0.411087132,-0.787855366,0.430781311,0.815872725
ENSG00000235424,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235427,5.565311093,-0.34895163,0.605204997,-0.576584185,0.564220385,0.87911007
ENSG00000235432,1.048022382,-0.279980393,0.345743974,-0.809791099,0.418060249,NA
ENSG00000235437,471.5437108,-0.439937272,0.280757738,-1.566964016,0.117123103,0.490975314
ENSG00000235438,3.783599615,0.131952839,0.588048491,0.224391085,0.822453007,NA
ENSG00000235440,2.072201318,-0.335235689,0.490011941,-0.684137796,0.493888157,NA
ENSG00000235444,1.063262475,-0.344708141,0.445381827,-0.773960949,0.438953885,NA
ENSG00000235445,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235448,24.83226471,0.036191394,0.485335891,0.074569786,0.940557014,0.984709746
ENSG00000235449,78.89328485,0.163818103,0.313213305,0.523024087,0.600957492,0.890498686
ENSG00000235453,37.63314956,-0.128608742,0.421251554,-0.305301525,0.760136515,0.939145328
ENSG00000235454,3.115129224,-0.10009873,0.604519219,-0.165584033,0.868484314,NA
ENSG00000235459,1.01464328,-0.011824094,0.501854902,-0.023560782,0.981202955,NA
ENSG00000235461,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235470,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235472,114.0154497,-0.2032584,0.342931549,-0.592708371,0.553376338,0.875558593
ENSG00000235475,4.053528344,-0.426031006,0.606924353,-0.701950751,0.482709877,NA
ENSG00000235478,0.336915693,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235481,2.398470906,0.336627529,0.511049432,0.658698569,0.510089352,NA
ENSG00000235482,0.679520603,0.14190048,0.394832888,0.35939377,0.719300535,NA
ENSG00000235485,13.9311634,-0.187909209,0.545577552,-0.344422545,0.730528536,0.934258417
ENSG00000235488,2.379412515,-0.018178136,0.571654138,-0.031799186,0.974632195,NA
ENSG00000235489,39.0677111,0.606616956,0.415428566,1.460219652,0.144229716,0.542348595
ENSG00000235494,0.511111237,0.224585578,0.333778913,0.6728573,0.50103808,NA
ENSG00000235499,46.73295479,0.049843407,0.410327245,0.121472332,0.903316928,0.97681962
ENSG00000235500,19.5163942,0.398230333,0.492885886,0.807956455,0.41911565,0.808725472
ENSG00000235501,11.90562504,-0.753906217,0.557320187,-1.352734452,0.17614048,0.592201672
ENSG00000235505,0.466210545,0.086898645,0.353605741,0.245750097,0.805875689,NA
ENSG00000235508,154.765848,-0.180208755,0.58628844,-0.307372178,0.758560103,0.938892952
ENSG00000235513,15.82432602,0.318664705,0.535626046,0.594938778,0.551884395,0.874926307
ENSG00000235522,1.939770736,-0.02776121,0.562510293,-0.04935236,0.960638493,NA
ENSG00000235523,0.960507981,0.12742523,0.429144457,0.296928522,0.76652108,NA
ENSG00000235526,0.616046086,-0.15414462,0.38517726,-0.400191382,0.689015562,NA
ENSG00000235527,1.095347344,-0.081976381,0.481061238,-0.170407372,0.864689775,NA
ENSG00000235529,4.438220054,-0.558620836,0.601640237,-0.92849647,0.353150098,0.764074068
ENSG00000235530,7.274930596,-0.683888397,0.596529788,-1.146444673,0.251611208,0.68086116
ENSG00000235531,10.3379553,-0.006009053,0.371133079,-0.016191099,0.987081936,0.998399738
ENSG00000235532,0.415826741,-0.217825669,0.332599552,-0.654918707,0.512520095,NA
ENSG00000235534,0.673831386,-0.262118484,0.336698093,-0.778497085,0.436276024,NA
ENSG00000235538,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235544,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235545,2.469227104,-0.073737642,0.542546619,-0.135910242,0.891892238,NA
ENSG00000235546,36.58044531,-0.141039429,0.477119102,-0.295606334,0.767530736,0.941761359
ENSG00000235547,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235552,2214.760049,0.281972542,0.29367423,0.960154189,0.336977619,0.752014865
ENSG00000235554,82.86419533,0.180822973,0.351552667,0.514355288,0.607003614,0.892107304
ENSG00000235555,2.020064874,-0.396932154,0.585611869,-0.677807562,0.497893715,NA
ENSG00000235559,8.522294165,0.448066605,0.605006142,0.74059844,0.458936954,0.832288142
ENSG00000235560,19.01928882,0.673771585,0.538417409,1.251392643,0.21079126,0.635346578
ENSG00000235565,45.94806753,-1.877133465,0.518004814,-3.623776097,0.000290333,0.008248604
ENSG00000235568,6.003171511,-1.806074527,0.605258146,-2.983973928,0.00284531,0.046524792
ENSG00000235571,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235573,0.589579365,-0.090926736,0.33423357,-0.272045492,0.78558704,NA
ENSG00000235574,3.624263927,-0.032130129,0.605913123,-0.053027617,0.957709904,NA
ENSG00000235579,3.352822876,0.097995872,0.598187282,0.16382139,0.869871752,NA
ENSG00000235582,0.651648204,0.271751496,0.348456473,0.779872142,0.435466137,NA
ENSG00000235584,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235586,0.647823073,-0.009851554,0.342821471,-0.028736689,0.977074595,NA
ENSG00000235587,505.4635629,-0.507850809,0.298907314,-1.699024367,0.089314592,0.430261512
ENSG00000235590,4.361015702,-0.166344945,0.603379327,-0.275688838,0.782787069,0.943627963
ENSG00000235592,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235595,0.308979326,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000235602,0.466361069,0.214645304,0.33292766,0.644720548,0.519108298,NA
ENSG00000235605,0.679520603,0.14190048,0.394832888,0.35939377,0.719300535,NA
ENSG00000235609,93.91345904,-0.018690856,0.336405204,-0.055560544,0.955691898,0.989671779
ENSG00000235613,5.912258725,-0.016871516,0.596054067,-0.028305345,0.977418617,0.996679705
ENSG00000235615,0.366835695,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000235618,7.724960327,-0.467510138,0.604578774,-0.773282421,0.439355257,0.820294507
ENSG00000235619,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235627,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235629,1.269637831,0.180071126,0.408350695,0.440971763,0.659233439,NA
ENSG00000235631,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235635,0.312684908,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235636,231.1277655,-0.030354956,0.23973384,-0.126619405,0.899241638,0.97570986
ENSG00000235641,0.310907379,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235643,0.464433016,0.0858848,0.353291628,0.243098881,0.807928798,NA
ENSG00000235644,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235649,2.41098568,0.065730073,0.451366403,0.145624647,0.88421771,NA
ENSG00000235651,74.44800288,0.189120082,0.370892257,0.509905716,0.610117517,0.893424275
ENSG00000235652,17.08552183,-0.921897748,0.562686039,-1.638387457,0.101340894,0.458916267
ENSG00000235655,493.1347923,0.226222688,0.281536483,0.803528857,0.421669125,0.810223086
ENSG00000235660,0.571280431,-0.114205677,0.33543721,-0.340468123,0.733504024,NA
ENSG00000235663,0.673831386,-0.262118484,0.336698093,-0.778497085,0.436276024,NA
ENSG00000235670,2.673220533,-0.340324085,0.597434369,-0.56964263,0.568920108,NA
ENSG00000235672,2.544374421,-0.994989008,0.566700659,-1.755757633,0.079129801,NA
ENSG00000235673,0.312684908,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235674,32.1318656,-0.454992913,0.449757292,-1.011640991,0.311709739,0.733646113
ENSG00000235677,4.250927977,-0.317873281,0.603520816,-0.526698123,0.59840324,0.889623825
ENSG00000235681,3.555104041,0.604868537,0.602624156,1.003724347,0.315511498,NA
ENSG00000235683,4.162935817,-0.993541789,0.573007484,-1.733907178,0.082934554,NA
ENSG00000235685,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235686,0.522289385,0.076500767,0.365232745,0.209457581,0.834091046,NA
ENSG00000235688,0.767422343,-0.313194714,0.36261913,-0.863701575,0.387751848,NA
ENSG00000235690,0.466361069,0.214645304,0.33292766,0.644720548,0.519108298,NA
ENSG00000235695,3.989592167,0.205911948,0.606881802,0.339294979,0.734387525,NA
ENSG00000235698,167.6527584,0.547250854,0.298233239,1.83497606,0.066509237,0.365242361
ENSG00000235700,0.833110207,0.072709852,0.413872906,0.175681595,0.860544096,NA
ENSG00000235701,0.642275993,-0.176228636,0.388323275,-0.453819399,0.64995882,NA
ENSG00000235703,34.87796929,-0.100748298,0.562673754,-0.179052776,0.857896262,0.964754315
ENSG00000235706,34.20763802,-0.855419884,0.507761289,-1.684689052,0.09204858,0.436693548
ENSG00000235711,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235720,43.77200785,-0.396292477,0.443372162,-0.893814522,0.371421138,0.776366854
ENSG00000235721,4.85726026,0.767464655,0.607223697,1.263891146,0.2062691,0.629776247
ENSG00000235724,5.495392336,0.801502648,0.605142921,1.324484879,0.185342062,0.603695711
ENSG00000235725,2.845875629,0.234471219,0.579960653,0.404288149,0.686000839,NA
ENSG00000235726,4.407395441,0.160631752,0.605836186,0.265140571,0.790901174,0.944848283
ENSG00000235733,0.415826741,-0.217825669,0.332599552,-0.654918707,0.512520095,NA
ENSG00000235734,414.5038901,0.195193422,0.222074708,0.878953861,0.379426293,0.781300995
ENSG00000235740,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235741,0.516671237,-0.286645083,0.365613138,-0.784011987,0.433033077,NA
ENSG00000235748,0.63850901,0.353833449,0.391266331,0.904328897,0.365821029,NA
ENSG00000235749,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235750,3039.939277,0.431580322,0.365124003,1.182010271,0.237201625,0.665086241
ENSG00000235751,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235760,3.253494223,-0.229066421,0.587786066,-0.389710533,0.696750607,NA
ENSG00000235763,0.44758824,-0.07138944,0.332572738,-0.214658125,0.830033873,NA
ENSG00000235768,47.35579404,0.452446383,0.411825281,1.098636739,0.271926546,0.700616051
ENSG00000235770,4.973044486,-0.542987132,0.599897828,-0.905132684,0.365395099,0.772035729
ENSG00000235772,3.809541661,-0.333286723,0.606051778,-0.549931104,0.582366629,NA
ENSG00000235776,19.64985022,-0.062395965,0.478454513,-0.130411488,0.896240878,0.974915563
ENSG00000235781,1.331095171,-0.402502328,0.533553521,-0.754380418,0.450620826,NA
ENSG00000235782,0.588125207,0.009337376,0.3362563,0.027768627,0.977846688,NA
ENSG00000235785,1.252366638,0.40843045,0.455644082,0.896380455,0.370049602,NA
ENSG00000235787,2.072764069,0.183289219,0.554150461,0.330757135,0.740827942,NA
ENSG00000235790,20.08499921,-1.135582459,0.599363403,-1.894647645,0.058139098,0.342368271
ENSG00000235795,2.501801073,0.14601685,0.587802158,0.248411558,0.803815992,NA
ENSG00000235797,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235802,0.746810584,-0.037086896,0.398536965,-0.093057606,0.925857797,NA
ENSG00000235806,0.816351988,0.074298916,0.450559492,0.164903674,0.8690198,NA
ENSG00000235808,18.57618881,0.021578121,0.486695862,0.044335946,0.964636619,0.992442551
ENSG00000235812,6.783869633,-0.625838742,0.605254382,-1.034009435,0.301131752,0.725630971
ENSG00000235816,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235819,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235821,2.88111855,-0.264244954,0.597146521,-0.442512758,0.6581182,NA
ENSG00000235823,194.9357777,-0.35890962,0.271433041,-1.322276825,0.186075987,0.604766352
ENSG00000235828,0.338828259,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000235829,1.094952905,-0.34427558,0.448343502,-0.767883506,0.442556398,NA
ENSG00000235830,0.797271276,-0.32150167,0.366487776,-0.877250733,0.380350466,NA
ENSG00000235831,12.47143661,-0.268788347,0.576653556,-0.466117558,0.641131356,0.905845913
ENSG00000235834,0.310907379,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235837,1.428631091,0.480111458,0.545903039,0.879481197,0.379140424,NA
ENSG00000235838,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235840,0.88012472,-0.279612073,0.423955743,-0.659531278,0.509554667,NA
ENSG00000235843,1.430424108,0.300211219,0.475606427,0.631217752,0.527898157,NA
ENSG00000235845,0.589579365,-0.090926736,0.33423357,-0.272045492,0.78558704,NA
ENSG00000235847,59.00724589,-0.389890458,0.376972136,-1.034268638,0.301010594,0.725483509
ENSG00000235848,0.294062603,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000235849,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235852,10.97571897,0.60633002,0.603628687,1.004475157,0.31514964,0.736594323
ENSG00000235859,48.0459814,-0.825276285,0.460565689,-1.791875307,0.073152942,0.387350919
ENSG00000235861,0.310907379,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000235863,182.9559524,0.025675952,0.412282858,0.062277516,0.950341833,0.987288558
ENSG00000235865,70.57564999,-0.52754861,0.450751442,-1.170375866,0.241849743,0.670329237
ENSG00000235869,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235872,1.569094422,-0.345515686,0.548602957,-0.629810105,0.528818833,NA
ENSG00000235879,2.293460137,-0.159899791,0.557615671,-0.286756272,0.774298947,NA
ENSG00000235884,106.5766267,1.560365663,0.361781858,4.313001402,1.61E-05,0.000804653
ENSG00000235885,8.983000366,-1.079232339,0.604815062,-1.784400566,0.074358599,0.390792848
ENSG00000235888,6.112764066,-1.19686367,0.593554198,-2.016435357,NA,NA
ENSG00000235890,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235892,4.623390175,0.046931818,0.602755755,0.077862083,0.937937761,0.984192226
ENSG00000235897,19.00322784,0.846638547,0.481221428,1.759353383,0.078517505,0.401065561
ENSG00000235899,10.14172303,-0.914443308,0.556631883,-1.642815181,0.100421178,0.456604616
ENSG00000235903,25.34222735,-0.498506585,0.475238371,-1.048961143,0.294196002,0.719486602
ENSG00000235904,1.1978983,-0.230205308,0.450092523,-0.51146219,0.609027458,NA
ENSG00000235907,0.984723278,-0.13686188,0.431265845,-0.317349222,0.750978633,NA
ENSG00000235908,2.573855352,0.186787622,0.542889529,0.344061935,0.730799709,NA
ENSG00000235910,0.906031257,-0.365761252,0.385873472,-0.947878717,0.343191201,NA
ENSG00000235912,422.58654,0.13010833,0.243952219,0.5333353,0.593801496,0.88735265
ENSG00000235914,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235916,32.62737443,0.312733502,0.436083911,0.717140655,0.473287312,0.840229766
ENSG00000235917,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235919,32.88984031,0.279249603,0.430716326,0.648337632,0.5167666,0.861042047
ENSG00000235920,5.01630782,0.29749229,0.606911052,0.490174447,0.624010461,0.899783598
ENSG00000235927,22.76674918,-0.930827544,0.475416783,-1.95791898,0.05023952,0.31434819
ENSG00000235934,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000235937,1.284016691,0.017464411,0.453752407,0.038488856,0.969297916,NA
ENSG00000235939,1.157092813,0.288585594,0.520212893,0.554745179,0.579068969,NA
ENSG00000235942,44.40455617,-0.265884662,0.574492426,-0.462816654,0.643495793,0.906098855
ENSG00000235944,34.59650985,0.369063487,0.443755345,0.831682347,0.405588268,0.798683288
ENSG00000235945,1.74514695,0.069806285,0.527454072,0.132345712,0.894710852,NA
ENSG00000235946,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235947,10.2675475,-2.162644247,0.593852853,-3.641717368,0.000270825,0.007862619
ENSG00000235954,86.3706276,-0.349868096,0.310206847,-1.127854201,0.259381499,0.689270505
ENSG00000235957,303.4599934,0.123365829,0.279874859,0.440789248,0.659365578,0.912029504
ENSG00000235958,4.383119429,-0.62925821,0.607133334,-1.036441544,0.299996197,0.725071681
ENSG00000235961,3.804208807,-0.54589183,0.605445651,-0.901636389,0.367250054,NA
ENSG00000235962,0.535428578,0.081729078,0.367289261,0.222519651,0.823909377,NA
ENSG00000235964,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000235967,1.113646279,-0.0499244,0.437488479,-0.11411592,0.909145902,NA
ENSG00000235974,0.662675827,-0.014734136,0.388861892,-0.037890409,0.96977506,NA
ENSG00000235975,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000235978,3.259410585,-0.51522504,0.600135801,-0.858514089,0.390608654,NA
ENSG00000235982,1.476791879,-0.222269963,0.500875969,-0.443762481,0.657214317,NA
ENSG00000235989,1.593072906,-0.644951702,0.526995731,-1.223827184,0.221017427,NA
ENSG00000235990,0.554435655,-0.25337618,0.334072752,-0.758446111,0.448183962,NA
ENSG00000235993,0.954637531,-0.123608898,0.42171865,-0.293107496,0.769439987,NA
ENSG00000235994,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236003,1.771226333,-0.093724499,0.577751429,-0.162222876,0.871130346,NA
ENSG00000236004,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236008,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236012,1.115811146,0.094849388,0.515294096,0.184068455,0.853959753,NA
ENSG00000236013,5.311058978,-1.337857984,0.604940096,-2.211554488,0.026997463,0.220180784
ENSG00000236015,7.636162345,-0.68512288,0.592236354,-1.156840298,0.247337614,0.676439544
ENSG00000236018,9.535972821,-0.589507958,0.590099902,-0.998996875,0.317796205,0.738531949
ENSG00000236021,2.668004928,-0.4789536,0.52480576,-0.912630227,0.361437051,NA
ENSG00000236024,0.295840132,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236028,0.323911536,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236031,0.628813429,-0.254400646,0.334202979,-0.761215974,0.446528079,NA
ENSG00000236035,14.22538065,0.428514361,0.531809606,0.805766494,0.420377501,0.809381121
ENSG00000236039,20.21143107,-2.57421947,0.581525391,-4.426667366,9.57E-06,0.000531087
ENSG00000236044,0.550345301,0.069635877,0.333866231,0.208574184,0.834780666,NA
ENSG00000236047,4.357770575,-0.30850873,0.604143717,-0.510654536,0.609592981,0.893257962
ENSG00000236048,46.43910121,0.0045001,0.388443416,0.011584957,0.990756748,0.998861962
ENSG00000236049,23.27598419,-0.703911966,0.575226612,-1.223712449,0.221060722,0.646026313
ENSG00000236051,0.773427829,0.073740751,0.404838265,0.182148669,0.855466055,NA
ENSG00000236056,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236058,715.1878358,0.453296376,0.288636019,1.57047751,0.116304063,0.489292714
ENSG00000236060,124.4350967,-0.986980236,0.459263264,-2.149051128,0.031630347,0.241502404
ENSG00000236062,0.471693656,0.215874331,0.333035076,0.648202987,0.51685367,NA
ENSG00000236064,24.87113323,-0.302756002,0.509813323,-0.59385659,0.552608036,0.875047521
ENSG00000236065,0.801284741,-0.082325939,0.411194926,-0.200211466,0.8413152,NA
ENSG00000236066,2.462195158,0.155163701,0.574367936,0.270146871,0.787047264,NA
ENSG00000236078,0.471693656,0.215874331,0.333035076,0.648202987,0.51685367,NA
ENSG00000236080,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236083,2.977774167,-0.920755084,0.551978624,-1.66809917,0.095296042,NA
ENSG00000236086,0.294062603,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236088,120.0724308,-0.1226341,0.316991054,-0.386869277,0.698852987,0.924856549
ENSG00000236090,20.9824498,0.002079169,0.483347787,0.004301601,0.996567829,0.999405755
ENSG00000236091,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236094,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236095,1.031353019,-0.028275578,0.472774523,-0.059807746,0.952308757,NA
ENSG00000236098,1.570935919,-0.280513747,0.518899679,-0.540593411,0.588787861,NA
ENSG00000236104,976.0987413,-0.160052141,0.266359003,-0.600888796,0.547914056,0.873889352
ENSG00000236105,26.61880907,0.207957965,0.466660098,0.445630484,0.655864187,0.910788125
ENSG00000236107,1.112253521,-0.432893329,0.411638481,-1.051634745,0.292967161,NA
ENSG00000236111,0.816351988,0.074298916,0.450559492,0.164903674,0.8690198,NA
ENSG00000236114,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236119,0.576440172,-0.094532888,0.333687643,-0.283297538,0.776948764,NA
ENSG00000236120,0.50537354,-0.240065144,0.33315943,-0.720571363,0.471173279,NA
ENSG00000236123,2.122821935,-0.236493224,0.582648936,-0.405893171,0.684821096,NA
ENSG00000236130,0.340740825,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236132,0.314462437,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236136,3.51443941,0.520504296,0.605176523,0.86008673,0.389741236,NA
ENSG00000236137,8.086725956,-0.034612223,0.588443441,-0.058819966,0.953095505,0.988385495
ENSG00000236138,9.235709816,-0.441374393,0.580390233,-0.760478671,0.446968514,0.825762174
ENSG00000236140,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236144,211.1164015,-0.049949895,0.309970289,-0.161144139,0.871979877,0.968835143
ENSG00000236145,0.310907379,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236148,0.509198671,0.069935173,0.333847834,0.209482184,0.834071842,NA
ENSG00000236151,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236152,134.7251814,0.366533328,0.290902062,1.25998876,0.207673417,0.631357621
ENSG00000236153,0.325824102,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236155,2.970584611,-1.108614715,0.577708458,-1.918986471,0.054986046,NA
ENSG00000236165,8.59501748,0.087727534,0.582573745,0.150586144,0.880302192,0.971738081
ENSG00000236166,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236176,0.511111237,0.224585578,0.333778913,0.6728573,0.50103808,NA
ENSG00000236184,13.43130321,0.17525559,0.551312439,0.317887967,0.750569921,0.937511139
ENSG00000236188,0.636731481,0.262025116,0.343721867,0.762317273,0.445870667,NA
ENSG00000236194,1.130743356,0.049602162,0.44600398,0.111214617,0.911446161,NA
ENSG00000236197,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236198,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236199,14.92788527,0.402121688,0.51191687,0.785521461,0.432147893,0.816338559
ENSG00000236200,24.91421892,0.275715022,0.471410801,0.584872092,0.558633725,0.877739085
ENSG00000236202,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236204,34.09688836,-0.587890243,0.547397115,-1.073973953,0.282834356,0.709518299
ENSG00000236208,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236209,3.113519724,0.076346853,0.593356389,0.128669471,0.897619193,NA
ENSG00000236211,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236216,21.564069,-0.192952811,0.564502836,-0.341810171,0.732493755,0.934341575
ENSG00000236217,0.685129083,-0.392125998,0.397479944,-0.986530275,0.323872966,NA
ENSG00000236226,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236229,8.749117235,0.117012007,0.582459436,0.200892973,0.840782263,0.960523488
ENSG00000236234,16.67644631,-0.662824058,0.59738432,-1.109543783,0.267195667,0.696253947
ENSG00000236238,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236240,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236241,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236242,7.505079344,-0.31298296,0.591635035,-0.529013567,0.596796038,0.889090762
ENSG00000236244,0.741515806,-0.223126689,0.405599474,-0.550115825,0.582239933,NA
ENSG00000236246,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236248,0.970028149,0.119859519,0.424979083,0.282036277,0.777915694,NA
ENSG00000236254,0.366835695,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236255,31.47111683,-0.773779839,0.570705867,-1.35582948,0.175153429,0.591051484
ENSG00000236256,6.412317743,0.918954037,0.595039692,1.544357544,0.122501739,0.50087141
ENSG00000236257,54.73351449,0.327780543,0.406488674,0.806370666,0.420029156,0.809212295
ENSG00000236264,95.92567332,0.338190955,0.314858797,1.074103561,0.282776269,0.709518299
ENSG00000236266,1.185148729,0.240960805,0.483351505,0.498520854,0.618116975,NA
ENSG00000236268,0.617958652,0.020292932,0.338273901,0.059989648,0.952163879,NA
